question,label
1월 첫째 주 잡다 회의,B-Date I-Date E-Date S-Action S-Subject
2026년 오월 십구일 치과 가기 일정 때리다,B-Date I-Date E-Date B-Subject E-Subject O S-Action
12월 십칠일 휴가 잡다,B-Date E-Date S-Subject S-Action
8월 마지막 주 일정 짜다 회의,B-Date I-Date E-Date O S-Action S-Subject
이천삼십년 십이월 3일부터 이천이십이년 8월 십구일까지 전구 교체하기 말해주다,B-Date I-Date E-Date B-Date I-Date E-Date B-Subject E-Subject S-Action
사개월 뒤 일정 출근하기 잡다,B-Date E-Date O S-Subject S-Action
이천이십삼년 1월 17일 세포 밥 주기 때리다,B-Date I-Date E-Date B-Subject I-Subject E-Subject S-Action
목요일 열두시 일정 연어 먹기 응답하다,S-Date S-Time O B-Subject E-Subject S-Action
일일 열다섯시 일정 해외여행 짜다,S-Date S-Time O S-Subject S-Action
넷째 주부터 첫째 주까지 넣다 휴가,B-Date E-Date B-Date E-Date S-Action S-Subject
육월 첫째 주 일정 올리다 세포 밥 주기,B-Date I-Date E-Date O S-Action B-Subject I-Subject E-Subject
토요일 휴가 설정하다,S-Date S-Subject S-Action
토요일 짜다 게임하기,S-Date S-Action S-Subject
십삼일 10시 설정하다 공부하기,S-Date S-Time S-Action S-Subject
삼십일 뒤 13시 29분 학원 가기 설정하다,B-Date E-Date B-Time E-Time B-Subject E-Subject S-Action
24일 후 열여덟시 공놀이하기 울리다,B-Date E-Date S-Time S-Subject S-Action
수요일 밥 먹기 일정 알다,S-Date B-Subject E-Subject O S-Action
삼월 둘째 주 등록하다,B-Date I-Date E-Date S-Action
월요일 금요일 토요일 산책하기 추가하다,B-Date I-Date E-Date S-Subject S-Action
월요일 화요일 수요일 에버랜드 가기 맞추다,B-Date I-Date E-Date B-Subject E-Subject S-Action
2월 넷째 주부터 둘째 주까지 추가하다 술 마시기,B-Date I-Date E-Date B-Date E-Date S-Action B-Subject E-Subject
수요일 21시 한강 가기 때리다,S-Date S-Time B-Subject E-Subject S-Action
삼월 첫째 주부터 셋째 주까지 일정 산책하기 등록하다,B-Date I-Date E-Date B-Date E-Date O S-Subject S-Action
18일 시내 가기 울리다,S-Date B-Subject E-Subject S-Action
8월 셋째 주 일요일부터 토요일까지 장 보기 일정 울리다,B-Date I-Date I-Date E-Date S-Date B-Subject E-Subject O S-Action
2023년 12월 일일 과일 사 오기 일정 때리다,B-Date I-Date E-Date B-Subject I-Subject E-Subject O S-Action
구월 셋째 주 지정해주다 식물에 물 주기,B-Date I-Date E-Date S-Action B-Subject I-Subject E-Subject
삼월 셋째 주 월요일부터 수요일까지 일정 한강 가기 추가하다,B-Date I-Date I-Date E-Date S-Date O B-Subject E-Subject S-Action
사일 후 아홉시 삼십사분 일정 등산하러 가기 넣다,B-Date E-Date B-Time E-Time O B-Subject E-Subject S-Action
2023년 2월 십사일 추가하다,B-Date I-Date E-Date S-Action
구월 마지막 주 정해 퇴근,B-Date I-Date E-Date S-Action S-Subject
마지막 주 파티하기 일정 넣다,B-Date E-Date S-Subject O S-Action
18일 후 일정 응답하다 청소하기,B-Date E-Date O S-Action S-Subject
십구일 뒤 여섯시 34분에 일정 정해,B-Date E-Date B-Time E-Time O S-Action
화요일 수요일 토요일 일요일 이십시 오십사분에 게임하기 등록하다,B-Date I-Date I-Date E-Date B-Time E-Time S-Subject S-Action
3월 셋째 주 일정 때리다,B-Date I-Date E-Date O S-Action
2022년 4월 이십사일 공놀이하기 일정 올리다,B-Date I-Date E-Date S-Subject O S-Action
2022년 사월 26일 회의 일정 올리다,B-Date I-Date E-Date S-Subject O S-Action
둘째 주 목요일부터 토요일까지 월차 등록하다,B-Date I-Date E-Date S-Date S-Subject S-Action
16일 일정 전구 교체하기 올리다,S-Date O B-Subject E-Subject S-Action
월요일 금요일 19시 일정 추가하다 옷 사기,B-Date E-Date S-Time O S-Action B-Subject E-Subject
2월 첫째 주 토요일부터 화요일까지 맥주 먹기 일정 울리다,B-Date I-Date I-Date E-Date S-Date B-Subject E-Subject O S-Action
오늘 춤추러 가기 알다,S-Date B-Subject E-Subject S-Action
둘째 주 일정 부품 사러 가기 울리다,B-Date E-Date O B-Subject I-Subject E-Subject S-Action
이주일 후 낮 여덟시 일정 알다 청소하기,B-Date E-Date B-Time E-Time O S-Action S-Subject
삼월 마지막 주부터 넷째 주까지 일정 맞추다,B-Date I-Date E-Date B-Date E-Date O S-Action
29일 뒤 일정 산책하기 때리다,B-Date E-Date O S-Subject S-Action
사일 뒤 열여덟시 이십일분 일정 연어 먹기 추가하다,B-Date E-Date B-Time E-Time O B-Subject E-Subject S-Action
이천이십오년 오월 사일 춤추러 가기 일정 잡다,B-Date I-Date E-Date B-Subject E-Subject O S-Action
내일 후 새벽 여섯시 오십사분에 산책하기 추가하다,B-Date E-Date B-Time I-Time E-Time S-Subject S-Action
팔개월 뒤 피시방 가기 맞추다,B-Date E-Date B-Subject E-Subject S-Action
둘째 주부터 주까지 옷 사기 일정 넣다,B-Date E-Date E-Date B-Subject E-Subject O S-Action
이천이십육년 십이월 7일 짜다,B-Date I-Date E-Date S-Action
십이월 둘째 주 추가하다,B-Date I-Date E-Date S-Action
1월 첫째 주 정해,B-Date I-Date E-Date S-Action
2023년 11월 12일 일정 잡다,B-Date I-Date E-Date O S-Action
수요일 목요일 토요일 열세시 35분 일정 치과 가기 때리다,B-Date I-Date E-Date B-Time E-Time O B-Subject E-Subject S-Action
일요일 22시 산책하기 알다,S-Date S-Time S-Subject S-Action
둘째 주 일정 한강 가기 넣다,B-Date E-Date O B-Subject E-Subject S-Action
십개월 후 일정 응답하다 식물에 물 주기,B-Date E-Date O S-Action B-Subject I-Subject E-Subject
삼월 넷째 주 일정 맥주 먹기 설정하다,B-Date I-Date E-Date O B-Subject E-Subject S-Action
셋째 주 장 보기 일정 응답하다,B-Date E-Date B-Subject E-Subject O S-Action
수요일 목요일 금요일 토요일 두시 정해 피시방 가기,B-Date I-Date I-Date E-Date S-Time S-Action B-Subject E-Subject
이십삼일 뒤 짜다 월차,B-Date E-Date S-Action S-Subject
목요일 토요일 오후 8시 일정 짜다,B-Date E-Date B-Time E-Time O S-Action
목요일 일요일 일정 때리다 방어 먹기,B-Date E-Date O S-Action B-Subject E-Subject
첫째 주 일요일부터 토요일까지 해외여행 일정 추가하다,B-Date I-Date E-Date S-Date S-Subject O S-Action
월요일 금요일 19시 정해 장 보기,B-Date E-Date S-Time S-Action B-Subject E-Subject
십이월 넷째 주 목요일부터 토요일까지 올리다 청소하기,B-Date I-Date I-Date E-Date S-Date S-Action S-Subject
사일 후 일정 실행하다 피시방 가기,B-Date E-Date O S-Action B-Subject E-Subject
칠일 후 일정 때리다 공부하기,B-Date E-Date O S-Action S-Subject
사월 십사일 실행하다,B-Date E-Date S-Action
마지막 주 일정 맥주 먹기 등록하다,B-Date E-Date O B-Subject E-Subject S-Action
목요일 일요일 저녁 12시 일정 맞추다 술 마시기,B-Date E-Date B-Time E-Time O S-Action B-Subject E-Subject
월요일 저녁 열시 일정 짜다 산책하기,S-Date B-Time E-Time O S-Action S-Subject
목요일 토요일 10시 20분에 일정 울리다,B-Date E-Date B-Time E-Time O S-Action
이월 25일 카페 가기 잡다,B-Date E-Date B-Subject E-Subject S-Action
월요일부터 수요일까지 정해 밥 먹기,S-Date S-Date S-Action B-Subject E-Subject
둘째 주 일정 때리다 회의,B-Date E-Date O S-Action S-Subject
월요일 화요일 금요일 잡다,B-Date I-Date E-Date S-Action
9월 셋째 주 일정 실행하다,B-Date I-Date E-Date O S-Action
넷째 주 해외여행 일정 짜다,B-Date E-Date S-Subject O S-Action
월요일 화요일 일요일 월차 일정 넣다,B-Date I-Date E-Date S-Subject O S-Action
수요일 금요일 일요일 열일곱시 빨래하기 실행하다,B-Date I-Date E-Date S-Time S-Subject S-Action
넷째 주부터 첫째 주까지 식물에 물 주기 일정 지정해주다,B-Date E-Date B-Date E-Date B-Subject I-Subject E-Subject O S-Action
십일월 셋째 주 출근하기 맞추다,B-Date I-Date E-Date S-Subject S-Action
셋째 주부터 주까지 지정해주다,B-Date E-Date E-Date S-Action
이주일 뒤 두시 사십분 식물에 물 주기 말해주다,B-Date E-Date B-Time E-Time B-Subject I-Subject E-Subject S-Action
25일 뒤 오후 아홉시 산책하기 알다,B-Date E-Date B-Time E-Time S-Subject S-Action
30일 후 때리다 장 보기,B-Date E-Date S-Action B-Subject E-Subject
셋째 주부터 넷째 주까지 일정 출근하기 실행하다,B-Date E-Date B-Date E-Date O S-Subject S-Action
월요일 낮 한시 울리다,S-Date B-Time E-Time S-Action
십일월 이십칠일부터 사월 15일까지 퇴근 넣다,B-Date E-Date B-Date E-Date S-Subject S-Action
이십팔일 이십시 일정 카페 가기 맞추다,S-Date S-Time O B-Subject E-Subject S-Action
2022년 사월 십오일 정해 산책하기,B-Date I-Date E-Date S-Action S-Subject
18일 뒤 아침 12시 45분 옷 사기 정해,B-Date E-Date B-Time I-Time E-Time B-Subject E-Subject S-Action
구월 셋째 주 때리다 파티하기,B-Date I-Date E-Date S-Action S-Subject
이천이십이년 12월 11일 일정 추가하다 치과 가기,B-Date I-Date E-Date O S-Action B-Subject E-Subject
이천이십일년 십이월 이십칠일 게임하기 일정 추가하다,B-Date I-Date E-Date S-Subject O S-Action
5월 십이일부터 3월 6일까지 일정 등록하다 피시방 가기,B-Date E-Date B-Date E-Date O S-Action B-Subject E-Subject
이월 14일 치과 가기 등록하다,B-Date E-Date B-Subject E-Subject S-Action
십이월 넷째 주부터 둘째 주까지 일정 말해주다 휴가,B-Date I-Date E-Date B-Date E-Date O S-Action S-Subject
2021년 십일월 20일 물 마시기 일정 올리다,B-Date I-Date E-Date B-Subject E-Subject O S-Action
이천이십일년 5월 이십일일 춤추러 가기 추가하다,B-Date I-Date E-Date B-Subject E-Subject S-Action
십일 후 6시 삼십일분 일정 올리다 회의,B-Date E-Date B-Time E-Time O S-Action S-Subject
이천이십구년 십일월 육일 파티하기 일정 말해주다,B-Date I-Date E-Date S-Subject O S-Action
일월 첫째 주 응답하다,B-Date I-Date E-Date S-Action
목요일 오후 열시 맞추다 피시방 가기,S-Date B-Time E-Time S-Action B-Subject E-Subject
15일 일정 빨래하기 짜다,S-Date O S-Subject S-Action
일요일부터 수요일까지 술 마시기 지정해주다,S-Date S-Date B-Subject E-Subject S-Action
사개월 뒤 등록하다,B-Date E-Date S-Action
10월 마지막 주 금요일부터 화요일까지 전구 교체하기 올리다,B-Date I-Date I-Date E-Date S-Date B-Subject E-Subject S-Action
8월 셋째 주 학교 가기 일정 넣다,B-Date I-Date E-Date B-Subject E-Subject O S-Action
화요일 일요일 열시 41분에 일정 올리다 세포 밥 주기,B-Date E-Date B-Time E-Time O S-Action B-Subject I-Subject E-Subject
토요일 새벽 일곱시 청소하기 등록하다,S-Date B-Time E-Time S-Subject S-Action
사월 넷째 주 일정 학원 가기 응답하다,B-Date I-Date E-Date O B-Subject E-Subject S-Action
화요일 때리다 퇴근,S-Date S-Action S-Subject
화요일 14시 월차 실행하다,S-Date S-Time S-Subject S-Action
28일부터 4일까지 일정 설정하다,S-Date S-Date O S-Action
화요일부터 토요일까지 과일 사 오기 울리다,S-Date S-Date B-Subject I-Subject E-Subject S-Action
17일 뒤 새벽 2시 일정 응답하다,B-Date E-Date B-Time E-Time O S-Action
8월 넷째 주부터 둘째 주까지 말해주다,B-Date I-Date E-Date B-Date E-Date S-Action
금요일 토요일 일요일 열세시 십일분 카페 가기 일정 지정해주다,B-Date I-Date E-Date B-Time E-Time B-Subject E-Subject O S-Action
이천이십일년 일월 21일부터 2030년 2월 이십삼일까지 학원 가기 넣다,B-Date I-Date E-Date B-Date I-Date E-Date B-Subject E-Subject S-Action
화요일 목요일 오전 3시 29분 일정 말해주다,B-Date E-Date B-Time I-Time E-Time O S-Action
수요일부터 수요일까지 일정 맞추다 게임하기,S-Date S-Date O S-Action S-Subject
월요일 수요일 목요일 오후 두시 여행 가기 잡다,B-Date I-Date E-Date B-Time E-Time B-Subject E-Subject S-Action
11월 셋째 주 지정해주다,B-Date I-Date E-Date S-Action
3월 셋째 주 일정 응답하다 게임하기,B-Date I-Date E-Date O S-Action S-Subject
넷째 주 토요일부터 화요일까지 일정 실행하다,B-Date I-Date E-Date S-Date O S-Action
일월 2일부터 2일까지 해외여행 일정 넣다,B-Date E-Date E-Date S-Subject O S-Action
29일 뒤 오후 8시 19분에 옷 사기 추가하다,B-Date E-Date B-Time I-Time E-Time B-Subject E-Subject S-Action
삼일 뒤 7시 칠분 일정 설정하다 학교 가기,B-Date E-Date B-Time E-Time O S-Action B-Subject E-Subject
이천이십구년 12월 3일 응답하다,B-Date I-Date E-Date S-Action
월요일 화요일 수요일 일요일 아침 8시 십사분에 맞추다 산책하기,B-Date I-Date I-Date E-Date B-Time I-Time E-Time S-Action S-Subject
2029년 7월 20일 정해,B-Date I-Date E-Date S-Action
첫째 주부터 마지막 주까지 회의 설정하다,B-Date E-Date B-Date E-Date S-Subject S-Action
십육일부터 20일까지 밥 먹기 일정 응답하다,S-Date S-Date B-Subject E-Subject O S-Action
십구일 18시 36분쯤 한강 가기 일정 정해,S-Date B-Time E-Time B-Subject E-Subject O S-Action
화요일 수요일 목요일 올리다,B-Date I-Date E-Date S-Action
수요일 짜다,S-Date S-Action
사월 이십일일부터 5월 24일까지 짜다 공놀이하기,B-Date E-Date B-Date E-Date S-Action S-Subject
10일 뒤 등록하다,B-Date E-Date S-Action
이천이십사년 구월 오일 춤추러 가기 맞추다,B-Date I-Date E-Date B-Subject E-Subject S-Action
둘째 주 올리다,B-Date E-Date S-Action
11월 셋째 주 일정 추가하다 공놀이하기,B-Date I-Date E-Date O S-Action S-Subject
육월 첫째 주 일정 식물에 물 주기 추가하다,B-Date I-Date E-Date O B-Subject I-Subject E-Subject S-Action
구월 첫째 주부터 마지막 주까지 여행 가기 일정 넣다,B-Date I-Date E-Date B-Date E-Date B-Subject E-Subject O S-Action
금요일 일정 올리다 장 보기,S-Date O S-Action B-Subject E-Subject
오월 둘째 주 밥 먹기 추가하다,B-Date I-Date E-Date B-Subject E-Subject S-Action
넷째 주 월요일부터 목요일까지 장 보기 일정 울리다,B-Date I-Date E-Date S-Date B-Subject E-Subject O S-Action
십일월 첫째 주 학교 가기 넣다,B-Date I-Date E-Date B-Subject E-Subject S-Action
십월 셋째 주 짜다 맥주 먹기,B-Date I-Date E-Date S-Action B-Subject E-Subject
10일 4시 일정 파티하기 올리다,S-Date S-Time O S-Subject S-Action
팔일 뒤 이십사시 오십삼분쯤 식물에 물 주기 알다,B-Date E-Date B-Time E-Time B-Subject I-Subject E-Subject S-Action
31일부터 24일까지 응답하다 월차,S-Date S-Date S-Action S-Subject
25일 17시 구분 말해주다 공부하기,S-Date B-Time E-Time S-Action S-Subject
이천이십사년 4월 15일부터 2026년 칠일까지 공부하기 일정 추가하다,B-Date I-Date E-Date B-Date E-Date S-Subject O S-Action
19일 낮 3시 일정 넣다 퇴근,S-Date B-Time E-Time O S-Action S-Subject
월요일 화요일 목요일 금요일 오전 4시 32분 일정 울리다 연어 먹기,B-Date I-Date I-Date E-Date B-Time I-Time E-Time O S-Action B-Subject E-Subject
화요일 수요일 16시 6분 추가하다,B-Date E-Date B-Time E-Time S-Action
금요일 일요일 이십이시 40분쯤 정해,B-Date E-Date B-Time E-Time S-Action
일월 3일 에버랜드 가기 일정 맞추다,B-Date E-Date B-Subject E-Subject O S-Action
둘째 주 휴가 정해,B-Date E-Date S-Subject S-Action
2023년 십이월 15일 일정 학교 가기 설정하다,B-Date I-Date E-Date O B-Subject E-Subject S-Action
십월 마지막 주 때리다,B-Date I-Date E-Date S-Action
2028년 칠월 이십팔일 일정 세포 밥 주기 잡다,B-Date I-Date E-Date O B-Subject I-Subject E-Subject S-Action
월요일 화요일 목요일 금요일 일요일 산책하기 넣다,B-Date I-Date I-Date I-Date E-Date S-Subject S-Action
삼십일 뒤 17시 26분쯤 산책하기 잡다,B-Date E-Date B-Time E-Time S-Subject S-Action
삼일 후 23시 십구분에 춤추러 가기 짜다,B-Date E-Date B-Time E-Time B-Subject E-Subject S-Action
